['R', 'B', 'W'], ['O', 'B', 'W'], ['W', 'G', 'O'], ['Y', 'R', 'G'], ['B', 'O', 'Y'], ['G', 'O', 'Y'], ['W', 'G', 'R'], ['Y', 'R', 'B']|['U', 'L inverse']|['L', 'U inverse']|
['W', 'B', 'O'], ['Y', 'O', 'G'], ['G', 'R', 'Y'], ['B', 'R', 'Y'], ['W', 'B', 'R'], ['Y', 'O', 'B'], ['O', 'G', 'W'], ['R', 'G', 'W']|['U', 'R']|['R inverse', 'U inverse']|
['W', 'B', 'O'], ['Y', 'O', 'G'], ['R', 'G', 'W'], ['O', 'G', 'W'], ['W', 'B', 'R'], ['Y', 'O', 'B'], ['B', 'R', 'Y'], ['G', 'R', 'Y']|['U', 'R inverse']|['R', 'U inverse']|
['W', 'R', 'B'], ['Y', 'O', 'G'], ['W', 'O', 'B'], ['Y', 'R', 'G'], ['W', 'R', 'G'], ['Y', 'O', 'B'], ['W', 'O', 'G'], ['Y', 'R', 'B']|['U', 'U']|['U inverse', 'U inverse']|
['W', 'O', 'G'], ['Y', 'O', 'G'], ['W', 'R', 'G'], ['Y', 'R', 'G'], ['W', 'O', 'B'], ['Y', 'O', 'B'], ['W', 'R', 'B'], ['Y', 'R', 'B']|['U', 'U inverse']|['U', 'U inverse']|
['W', 'B', 'O'], ['Y', 'B', 'O'], ['W', 'G', 'O'], ['Y', 'G', 'O'], ['W', 'B', 'R'], ['Y', 'B', 'R'], ['W', 'G', 'R'], ['Y', 'G', 'R']|['U', 'D']|['D inverse', 'U inverse']|
['W', 'B', 'O'], ['Y', 'G', 'R'], ['W', 'G', 'O'], ['Y', 'B', 'R'], ['W', 'B', 'R'], ['Y', 'G', 'O'], ['W', 'G', 'R'], ['Y', 'B', 'O']|['U', 'D inverse']|['D', 'U inverse']|
['G', 'W', 'O'], ['B', 'W', 'O'], ['R', 'Y', 'G'], ['O', 'Y', 'G'], ['W', 'B', 'R'], ['Y', 'O', 'B'], ['W', 'G', 'R'], ['Y', 'R', 'B']|['U', 'F']|['F inverse', 'U inverse']|
['O', 'Y', 'G'], ['R', 'Y', 'G'], ['B', 'W', 'O'], ['G', 'W', 'O'], ['W', 'B', 'R'], ['Y', 'O', 'B'], ['W', 'G', 'R'], ['Y', 'R', 'B']|['U', 'F inverse']|['F', 'U inverse']|
['W', 'B', 'O'], ['Y', 'O', 'G'], ['W', 'G', 'O'], ['Y', 'R', 'G'], ['G', 'W', 'R'], ['B', 'W', 'R'], ['R', 'Y', 'B'], ['O', 'Y', 'B']|['U', 'B']|['B inverse', 'U inverse']|
['W', 'B', 'O'], ['Y', 'O', 'G'], ['W', 'G', 'O'], ['Y', 'R', 'G'], ['O', 'Y', 'B'], ['R', 'Y', 'B'], ['B', 'W', 'R'], ['G', 'W', 'R']|['U', 'B inverse']|['B', 'U inverse']|
